"X","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022","Min","Q1","Median","Mean","Q3","Max","StDev","Year.count"
"09-Jul",4.3003125,4.53642105263158,4.95572916666667,2.19083333333333,2.26043010752688,2.76536842105263,5.28291666666667,5.96885416666667,7.90905263157895,2.19083333333333,2.63913384267119,4.41836677631579,4.03260817681805,5.03752604166667,5.96885416666667,1.44561462535784,8
"10-Jul",4.94741935483871,4.47765957446808,5.00177083333333,2.073125,2.42771739130435,2.62130434782609,6.09436170212766,5.6875,7.57915789473684,2.073125,2.57290760869566,4.7125394646534,4.16635727548728,5.173203125,6.09436170212766,1.56878650639618,8
"11-Jul",5.17376344086022,4.46127659574468,5.125625,2.030625,2.86717391304348,2.5531914893617,5.57536842105263,4.8754347826087,7.31978494623656,2.030625,2.78867830712303,4.66835568917669,4.08280733033393,5.13765961021506,5.57536842105263,1.37870702071963,8
"12-Jul",4.4909375,4.4890625,5.68072916666667,2.05221052631579,2.68494505494506,2.6381914893617,4.9353125,4.44946808510638,7.0725,2.05221052631579,2.67325666354922,4.46926529255319,3.92760710279945,4.60203125,5.68072916666667,1.29381679157426,8
"13-Jul",4.6252688172043,4.61610526315789,6.19114583333333,2.02739583333333,2.2040625,2.46852631578947,4.32531914893617,4.19372340425532,8.14712765957447,2.02739583333333,2.4024103618421,4.25952127659574,3.83144338950123,4.61839615166949,6.19114583333333,1.46139404376963,8
"14-Jul",4.324375,4.16458333333333,6.35395833333333,1.98242105263158,2.31791666666667,2.25553191489362,4.13774193548387,4.06095744680851,7.87734042553191,1.98242105263158,2.30232047872341,4.09934969114619,3.69968571039386,4.20453125,6.35395833333333,1.45983384422345,8
"15-Jul",4.15452631578947,4.40375,5.95770833333333,1.994375,2.18354166666667,2.15445652173913,4.0836170212766,3.558125,7.76168421052632,1.994375,2.17627038043478,3.8208710106383,3.56126248235065,4.2168322368421,5.95770833333333,1.38408907936973,8
"16-Jul",4.25136842105263,4.4415625,5.83177083333333,1.945625,2.29791666666667,2.04021276595745,4.26692307692308,3.36463157894737,7.81229166666667,1.945625,2.23349069148937,3.808,3.55500135536007,4.31058293269231,5.83177083333333,1.3868056222292,8
"17-Jul",5.08623655913978,4.11229166666667,5.308125,1.83329787234043,NA,1.98738095238095,4.63,3.65072916666667,7.72515789473684,1.83329787234043,2.81905505952381,4.11229166666667,3.80115160245636,4.85811827956989,5.308125,1.40777893363155,7
"18-Jul",5.68382978723404,3.9803125,4.8678125,1.78083333333333,1.87454545454545,2.22818181818182,4.93118279569893,4.01105263157895,8.2140625,1.78083333333333,2.13977272727273,3.99568256578947,3.66971885257156,4.88365507392473,5.68382978723404,1.51962893697986,8
"19-Jul",5.95244680851064,3.84458333333333,3.89042553191489,1.761875,1.82111111111111,2.0478125,5.06932584269663,3.86641304347826,7.356875,1.761875,1.99113715277778,3.8554981884058,3.53174914638061,4.18515060961033,5.95244680851064,1.55026440706975,8
"20-Jul",5.94875,4.26378947368421,3.1659375,1.77315789473684,1.76375,1.98694736842105,4.89905263157895,3.38147368421053,7.21484210526316,1.76375,1.9335,3.27370559210526,3.39785731907895,4.4226052631579,5.94875,1.5521945936913,8
"21-Jul",6.46836956521739,5.133,2.62135416666667,1.866875,1.75554347826087,2.10148936170213,5.28483870967742,3.97827956989247,7.07520833333333,1.75554347826087,2.0428357712766,3.29981686827957,3.65121873142712,5.17095967741936,6.46836956521739,1.81845487520518,8
"22-Jul",5.44010416666667,4.82489583333333,2.37958333333333,1.796875,1.72416666666667,2.23505263157895,5.50351063829787,2.86822916666667,7.11114583333333,1.72416666666667,2.12550822368421,2.62390625,3.34655217956794,4.97869791666666,5.50351063829787,1.63243099555691,8
"23-Jul",4.35302083333333,4.83397849462366,2.38791666666667,1.72197916666667,1.74104166666667,2.77136842105263,5.4286170212766,2.8867032967033,6.73242105263158,1.72197916666667,2.22619791666667,2.82903585887796,3.26557819587369,4.47326024865591,5.4286170212766,1.42358384717385,8
"24-Jul",3.93031578947368,2.54265957446809,2.47326086956522,1.746875,1.6784375,3.51010416666667,5.23778947368421,2.812,6.0290625,1.6784375,2.29166440217391,2.67732978723404,2.99143029673223,3.61515707236842,5.23778947368421,1.19353113684933,8
"25-Jul",3.91229166666667,2.06217391304348,2.34270833333333,1.44105263157895,1.76604166666667,3.77031578947368,4.8975,2.49956989247312,5.506,1.44105263157895,1.98814085144928,2.42113911290322,2.83645673665449,3.80580975877193,4.8975,1.21462210593436,8
"26-Jul",3.80336956521739,2.925,2.54395833333333,1.52125,1.80072916666667,3.79157894736842,4.41515789473684,2.4631914893617,5.41375,1.52125,2.29757590868794,2.73447916666666,2.90802942458554,3.79452660183066,4.41515789473684,1.02355944306047,8
"27-Jul",3.75054347826087,2.00094339622642,2.88697916666667,1.54333333333333,1.83755319148936,3.94052083333333,4.19126315789474,2.65427083333333,5.31553191489362,1.54333333333333,1.96009584504216,2.770625,2.85067592381726,3.79803781702899,4.19126315789474,1.02065792839843,8
"28-Jul",3.38936842105263,1.77619047619048,3.14052083333333,1.61375,1.78127659574468,4.07489583333333,3.89239583333333,2.73929577464789,4.83421052631579,1.61375,1.78000506585613,2.93990830399061,2.80096172095446,3.5151252741228,4.07489583333333,0.984076622876308,8
"29-Jul",3.40075268817204,NA,3.16177083333333,1.59364583333333,1.7940625,4.11770833333333,3.59329787234043,2.74547368421053,4.68473684210526,1.59364583333333,2.26976809210526,3.16177083333333,2.91524453496043,3.49702528025623,4.11770833333333,0.934047047599738,7
"30-Jul",3.78136842105263,NA,2.91510416666667,1.52385416666667,1.75568421052632,3.9103125,3.40873684210526,3.10364583333333,3.32895833333333,1.52385416666667,2.33539418859649,3.10364583333333,2.91410087719298,3.59505263157895,3.9103125,0.939849164721055,7
"31-Jul",3.77462365591398,NA,2.60791666666667,1.50052083333333,1.790625,3.51463157894737,3.39810526315789,3.23,3.00260416666667,1.50052083333333,2.19927083333334,3.23,2.83091757114561,3.45636842105263,3.77462365591398,0.888904587947478,7
"01-Aug",3.8386170212766,NA,2.42333333333333,1.54822916666667,2.12177083333333,3.35421052631579,3.17094736842105,3.21473684210526,3.23621621621622,1.54822916666667,2.27255208333333,3.17094736842105,2.81026358449315,3.28447368421053,3.8386170212766,0.802449233494481,7
"02-Aug",3.72423913043478,NA,2.29273684210526,1.64322916666667,2.14829787234043,3.24677083333333,3.1065625,3.20927083333333,3.21277777777778,1.64322916666667,2.22051735722285,3.1065625,2.76730102545911,3.22802083333333,3.72423913043478,0.744756235737537,7
"03-Aug",4.07947368421053,4.30830188679245,2.35666666666667,1.616875,2.12760416666667,2.8925,2.93239583333333,3.49927083333333,3.17864583333333,1.616875,2.29940104166667,2.91244791666667,2.97663600887537,3.64432154605263,4.30830188679245,0.943090302071239,8
"04-Aug",3.70797872340426,4.17697916666667,2.33802083333333,1.57864583333333,1.86416666666667,2.98210526315789,2.7784375,3.52255319148936,3.16666666666667,1.57864583333333,2.21955729166667,2.88027138157894,2.86861089725644,3.56890957446809,4.17697916666667,0.911784945451468,8
"05-Aug",3.67536842105263,3.63936842105263,2.68958333333333,1.4346875,1.72021052631579,3.13702127659574,2.83282608695652,3.52364583333333,3.53210526315789,1.4346875,2.44724013157895,2.98492368177613,2.83158892483,3.55257648026316,3.67536842105263,0.857185251926184,8
"06-Aug",4.94788461538462,3.29114583333333,2.94364583333333,1.5053125,1.67670212765957,2.916,2.71189473684211,3.18822916666667,3.588,1.5053125,2.45309658454648,2.92982291666666,2.89760185165245,3.21395833333333,4.94788461538462,1.06294818852233,8
"07-Aug",3.71,2.83666666666667,2.82729166666667,1.43677083333333,1.93604166666667,2.62520833333333,2.65,2.74739583333333,3.59736842105263,1.43677083333333,2.45291666666667,2.69869791666667,2.596171875,2.82963541666667,3.71,0.671720512762284,8
"08-Aug",2.78463157894737,2.483125,2.68258064516129,1.35052083333333,2.55705263157895,2.5209375,2.65708333333333,2.4215625,NA,1.35052083333333,2.467734375,2.53899506578948,2.43218675279428,2.66345766129032,2.78463157894737,0.452559365114253,8
"09-Aug",2.67958333333333,2.47375,2.46010989010989,1.35729166666667,2.45521276595745,2.968125,2.60126315789474,2.05148936170213,NA,1.35729166666667,2.35428191489362,2.46692994505494,2.38085314695803,2.62084320175439,2.968125,0.486871637982232,8
"10-Aug",2.5296875,2.34760416666667,2.49085106382979,1.38010416666667,2.46053191489362,2.94336842105263,2.64094736842105,1.78166666666667,NA,1.38010416666667,2.20611979166667,2.47569148936171,2.32184515852464,2.55750246710526,2.94336842105263,0.501205014064872,8
"11-Aug",2.53916666666667,2.352,2.48763440860215,1.4365625,2.31221052631579,2.80031578947368,2.82336842105263,1.83479166666667,NA,1.4365625,2.19285581140351,2.41981720430107,2.3232562473472,2.60445394736842,2.82336842105263,0.474658846138731,8
"12-Aug",2.46364583333333,2.37729166666667,2.87021052631579,1.45666666666667,2.1653125,2.57822916666667,2.89010526315789,2.1431914893617,NA,1.45666666666667,2.15978224734043,2.42046875,2.36808163902109,2.65122450657895,2.89010526315789,0.462970156677365,8
"13-Aug",2.34927083333333,2.35583333333333,3.24895833333333,1.50263157894737,2.01768421052632,2.2990625,2.84104166666667,2.45958333333333,NA,1.50263157894737,2.22871792763158,2.35255208333333,2.38425822368421,2.55494791666667,3.24895833333333,0.518647102234745,8
"14-Aug",2.1918085106383,2.35791666666667,3.24210526315789,1.48354166666667,1.99114583333333,2.31322916666667,2.62947916666667,2.86170212765957,NA,1.48354166666667,2.14164284131206,2.33557291666667,2.38386605018197,2.6875349069149,3.24210526315789,0.53885989024514,8
